latitude,longitude,name
29.8922035,-103.5476811,fiftymilemex
29.8947034,-103.5447663,fiftymilemex
29.8921035,-103.5436817,fiftymilemex
29.8892037,-103.5390989,fiftymilemex
29.8907036,-103.5326900,fiftymilemex
29.8832040,-103.5318344,fiftymilemex
29.8811041,-103.5293468,fiftymilemex
29.8840039,-103.5224297,fiftymilemex
29.8840039,-103.5176297,fiftymilemex
29.8766043,-103.5083735,fiftymilemex
29.8720046,-103.5080007,fiftymilemex
29.8639050,-103.5012486,fiftymilemex
29.8700047,-103.5010125,fiftymilemex
29.8683048,-103.4998226,fiftymilemex
29.8570054,-103.4930894,fiftymilemex
29.8548055,-103.4874024,fiftymilemex
29.8566054,-103.4828917,fiftymilemex
29.8520056,-103.4774189,fiftymilemex
29.8425061,-103.4664750,fiftymilemex
29.8473059,-103.4660467,fiftymilemex
29.8404062,-103.4644874,fiftymilemex
29.8303068,-103.4480471,fiftymilemex
29.8222072,-103.4297949,fiftymilemex
29.8220072,-103.4256961,fiftymilemex
29.8159075,-103.4118321,fiftymilemex
29.8145076,-103.4025403,fiftymilemex
29.8097079,-103.3941686,fiftymilemex
29.8065080,-103.3836875,fiftymilemex
29.8072080,-103.3807834,fiftymilemex
29.8103078,-103.3782651,fiftymilemex
29.8079080,-103.3626792,fiftymilemex
29.8058081,-103.3604916,fiftymilemex
29.8055081,-103.3532934,fiftymilemex
29.8034082,-103.3486058,fiftymilemex
29.8047081,-103.3359981,fiftymilemex
29.8008083,-103.3292211,fiftymilemex
29.7947087,-103.3281570,fiftymilemex
29.7976085,-103.3120400,fiftymilemex
29.7967086,-103.3082453,fiftymilemex
29.7898089,-103.2998859,fiftymilemex
29.7920088,-103.2957730,fiftymilemex
29.7946087,-103.2955576,fiftymilemex
29.7957086,-103.2919512,fiftymilemex
29.7943087,-103.2846594,fiftymilemex
29.7911089,-103.2798783,fiftymilemex
29.7926088,-103.2766694,fiftymilemex
29.7900089,-103.2738847,fiftymilemex
29.7923088,-103.2665712,fiftymilemex
29.7904089,-103.2547824,fiftymilemex
29.7888090,-103.2482918,fiftymilemex
29.7833093,-103.2457242,fiftymilemex
29.7797095,-103.2365454,fiftymilemex
29.7847092,-103.2241160,fiftymilemex
29.7837092,-103.2200218,fiftymilemex
29.7774096,-103.2195589,fiftymilemex
29.7817094,-103.2187336,fiftymilemex
29.7719099,-103.2168913,fiftymilemex
29.7690100,-103.2103084,fiftymilemex
29.7706099,-103.2056990,fiftymilemex
29.7759097,-103.1990678,fiftymilemex
29.7759097,-103.1937678,fiftymilemex
29.7373117,-103.1930948,fiftymilemex
29.7374117,-103.1915942,fiftymilemex
29.7550108,-103.1913907,fiftymilemex
29.7543108,-103.1872949,fiftymilemex
29.7311120,-103.1870312,fiftymilemex
29.7584106,-103.1859707,fiftymilemex
29.7313120,-103.1801300,fiftymilemex
29.7380117,-103.1787907,fiftymilemex
29.7356118,-103.1782048,fiftymilemex
29.7439114,-103.1710560,fiftymilemex
29.7429114,-103.1685619,fiftymilemex
29.7340119,-103.1682142,fiftymilemex
29.7313120,-103.1680300,fiftymilemex
29.7378117,-103.1650918,fiftymilemex
29.7300121,-103.1607377,fiftymilemex
29.7260123,-103.1542612,fiftymilemex
29.7327119,-103.1533218,fiftymilemex
29.7297121,-103.1518394,fiftymilemex
29.7158128,-103.1506210,fiftymilemex
29.7119130,-103.1473439,fiftymilemex
29.7081132,-103.1407662,fiftymilemex
29.7033135,-103.1393944,fiftymilemex
29.7016136,-103.1352043,fiftymilemex
29.6913141,-103.1295647,fiftymilemex
29.6916141,-103.1261630,fiftymilemex
29.6955139,-103.1242401,fiftymilemex
29.6953139,-103.1150413,fiftymilemex
29.6880143,-103.1092841,fiftymilemex
29.6886143,-103.0994806,fiftymilemex
29.6846145,-103.0892040,fiftymilemex
29.6810147,-103.0705251,fiftymilemex
29.6798147,-103.0678321,fiftymilemex
29.6686153,-103.0628977,fiftymilemex
29.6721151,-103.0626772,fiftymilemex
29.6671154,-103.0612065,fiftymilemex
29.6713152,-103.0511819,fiftymilemex
29.6688153,-103.0435966,fiftymilemex
29.6728151,-103.0384731,fiftymilemex
29.6730151,-103.0294720,fiftymilemex
29.6756150,-103.0226567,fiftymilemex
29.6687153,-103.0146971,fiftymilemex
29.6685153,-103.0117983,fiftymilemex
29.6652155,-103.0103176,fiftymilemex
29.6607157,-103.0046440,fiftymilemex
29.6600158,-102.9939481,fiftymilemex
29.6605158,-102.9891451,fiftymilemex
29.6640156,-102.9840247,fiftymilemex
29.6662155,-102.9686118,fiftymilemex
29.6689153,-102.9651960,fiftymilemex
29.6598158,-102.9642492,fiftymilemex
29.6649155,-102.9615194,fiftymilemex
29.6539161,-102.9613838,fiftymilemex
29.6529162,-102.9595896,fiftymilemex
29.6551160,-102.9555767,fiftymilemex
29.6552160,-102.9503762,fiftymilemex
29.6478164,-102.9363194,fiftymilemex
29.6317173,-102.9362136,fiftymilemex
29.6392169,-102.9348697,fiftymilemex
29.6303174,-102.9317218,fiftymilemex
29.6309173,-102.9255182,fiftymilemex
29.6269175,-102.9173416,fiftymilemex
29.6211178,-102.9166755,fiftymilemex
29.6183180,-102.9160919,fiftymilemex
29.6174180,-102.9138971,fiftymilemex
29.6251176,-102.9126521,fiftymilemex
29.6189180,-102.9056884,fiftymilemex
29.6132183,-102.9029216,fiftymilemex
29.6036188,-102.8948777,fiftymilemex
29.6010189,-102.8888929,fiftymilemex
29.5981191,-102.8883098,fiftymilemex
29.5814199,-102.8859072,fiftymilemex
29.5770202,-102.8839328,fiftymilemex
29.5866197,-102.8828768,fiftymilemex
29.5955192,-102.8822249,fiftymilemex
29.5763202,-102.8752369,fiftymilemex
29.5780201,-102.8735270,fiftymilemex
29.5828199,-102.8723990,fiftymilemex
29.5776201,-102.8716293,fiftymilemex
29.5832198,-102.8623967,fiftymilemex
29.5763202,-102.8622369,fiftymilemex
29.5716205,-102.8575643,fiftymilemex
29.5688206,-102.8539806,fiftymilemex
29.5649208,-102.8471033,fiftymilemex
29.5674207,-102.8459887,fiftymilemex
29.5559213,-102.8454557,fiftymilemex
29.5542214,-102.8451656,fiftymilemex
29.5591211,-102.8417371,fiftymilemex
29.5525215,-102.8406755,fiftymilemex
29.5531214,-102.8321720,fiftymilemex
29.5480217,-102.8274017,fiftymilemex
29.5499216,-102.8167906,fiftymilemex
29.5433219,-102.8153290,fiftymilemex
29.5412221,-102.8126413,fiftymilemex
29.5450219,-102.8027192,fiftymilemex
29.5425220,-102.7998337,fiftymilemex
29.5318225,-102.7983959,fiftymilemex
29.5345224,-102.7953802,fiftymilemex
29.5341224,-102.7877826,fiftymilemex
29.5290227,-102.7733122,fiftymilemex
29.5294227,-102.7699099,fiftymilemex
29.5327225,-102.7652907,fiftymilemex
29.5380222,-102.7634599,fiftymilemex
29.5388222,-102.7617552,fiftymilemex
29.5480217,-102.7603017,fiftymilemex
29.5558213,-102.7565563,fiftymilemex
29.5388222,-102.7538552,fiftymilemex
29.5322225,-102.7518936,fiftymilemex
29.5280227,-102.7474180,fiftymilemex
29.5385222,-102.7468570,fiftymilemex
29.5536214,-102.7423691,fiftymilemex
29.5430220,-102.7396308,fiftymilemex
29.5503216,-102.7392883,fiftymilemex
29.5265228,-102.7393267,fiftymilemex
29.5292227,-102.7327111,fiftymilemex
29.5221231,-102.7278523,fiftymilemex
29.5194232,-102.7272680,fiftymilemex
29.5363223,-102.7263698,fiftymilemex
29.5251229,-102.7229349,fiftymilemex
29.5141235,-102.7215988,fiftymilemex
29.5354224,-102.7197750,fiftymilemex
29.5136235,-102.7196017,fiftymilemex
29.5304226,-102.7193041,fiftymilemex
29.5176233,-102.7138785,fiftymilemex
29.5170233,-102.7084820,fiftymilemex
29.4916247,-102.7006294,fiftymilemex
29.4885248,-102.7005474,fiftymilemex
29.5110236,-102.6984168,fiftymilemex
29.4869249,-102.6972567,fiftymilemex
29.4935246,-102.6951184,fiftymilemex
29.4992243,-102.6937853,fiftymilemex
29.4863249,-102.6918602,fiftymilemex
29.4917247,-102.6865289,fiftymilemex
29.4969244,-102.6826987,fiftymilemex
29.5043240,-102.6810557,fiftymilemex
29.5064239,-102.6791435,fiftymilemex
29.4970244,-102.6652981,fiftymilemex
29.4907247,-102.6626347,fiftymilemex
29.4916247,-102.6503294,fiftymilemex
29.5021241,-102.6399685,fiftymilemex
29.4939245,-102.6325161,fiftymilemex
29.4980243,-102.6268923,fiftymilemex
29.4975244,-102.6145952,fiftymilemex
29.4929246,-102.5935219,fiftymilemex
29.4880249,-102.5877503,fiftymilemex
29.4907247,-102.5827347,fiftymilemex
29.4846250,-102.5784701,fiftymilemex
29.4881248,-102.5780498,fiftymilemex
29.4824251,-102.5760828,fiftymilemex
29.4840251,-102.5723735,fiftymilemex
29.4819252,-102.5659857,fiftymilemex
29.4855250,-102.5633648,fiftymilemex
29.4879249,-102.5561509,fiftymilemex
29.4941245,-102.5462149,fiftymilemex
29.4923246,-102.5390254,fiftymilemex
29.4947245,-102.5355115,fiftymilemex
29.5107237,-102.5284186,fiftymilemex
29.4946245,-102.5282120,fiftymilemex
29.4989243,-102.5256871,fiftymilemex
29.5237230,-102.5197430,fiftymilemex
29.5503216,-102.5180883,fiftymilemex
29.5433219,-102.5151290,fiftymilemex
29.5280227,-102.5134180,fiftymilemex
29.5707205,-102.5123695,fiftymilemex
29.5372223,-102.5098645,fiftymilemex
29.5709205,-102.5087684,fiftymilemex
29.5746203,-102.5075468,fiftymilemex
29.5749203,-102.5044450,fiftymilemex
29.5738203,-102.5032515,fiftymilemex
29.5654208,-102.5032004,fiftymilemex
29.5637209,-102.5016103,fiftymilemex
29.5771202,-102.4988322,fiftymilemex
29.5638209,-102.4974097,fiftymilemex
29.5703205,-102.4968718,fiftymilemex
29.5982190,-102.4911092,fiftymilemex
29.5860197,-102.4885803,fiftymilemex
29.6013189,-102.4879911,fiftymilemex
29.6040187,-102.4811753,fiftymilemex
29.6015189,-102.4760899,fiftymilemex
29.6109184,-102.4654351,fiftymilemex
29.6057187,-102.4564654,fiftymilemex
29.6072186,-102.4509567,fiftymilemex
29.6116183,-102.4452310,fiftymilemex
29.6232177,-102.4415632,fiftymilemex
29.6297174,-102.4356253,fiftymilemex
29.6338172,-102.4344013,fiftymilemex
29.6363170,-102.4303867,fiftymilemex
29.6349171,-102.4264949,fiftymilemex
29.6452166,-102.4263347,fiftymilemex
29.6475164,-102.4237212,fiftymilemex
29.6369170,-102.4230832,fiftymilemex
29.6479164,-102.4200189,fiftymilemex
29.6587159,-102.4193557,fiftymilemex
29.6611157,-102.4127416,fiftymilemex
29.6838145,-102.4088087,fiftymilemex
29.6711152,-102.4068831,fiftymilemex
29.6903142,-102.4052706,fiftymilemex
29.6966139,-102.3895337,fiftymilemex
29.6961139,-102.3853366,fiftymilemex
29.6891142,-102.3679776,fiftymilemex
29.6839145,-102.3618081,fiftymilemex
29.6887143,-102.3613800,fiftymilemex
29.6943140,-102.3562472,fiftymilemex
29.7015136,-102.3546049,fiftymilemex
29.7020136,-102.3527020,fiftymilemex
29.6990137,-102.3509196,fiftymilemex
29.6986137,-102.3489219,fiftymilemex
29.7051134,-102.3431838,fiftymilemex
29.7041135,-102.3362897,fiftymilemex
29.7013136,-102.3306061,fiftymilemex
29.7086132,-102.3297633,fiftymilemex
29.7019136,-102.3281026,fiftymilemex
29.7227125,-102.3265805,fiftymilemex
29.7258123,-102.3264623,fiftymilemex
29.7105131,-102.3252521,fiftymilemex
29.7173128,-102.3237122,fiftymilemex
29.7296121,-102.3227400,fiftymilemex
29.7301121,-102.3194371,fiftymilemex
29.7719099,-102.3163913,fiftymilemex
29.7689100,-102.3163090,fiftymilemex
29.7647103,-102.3135337,fiftymilemex
29.7866091,-102.3132048,fiftymilemex
29.7900089,-102.3130847,fiftymilemex
29.7749097,-102.3121737,fiftymilemex
29.7796095,-102.3096460,fiftymilemex
29.7193127,-102.3099005,fiftymilemex
29.7907089,-102.3088806,fiftymilemex
29.7643103,-102.3068360,fiftymilemex
29.7956086,-102.3058517,fiftymilemex
29.7190127,-102.3052023,fiftymilemex
29.8189074,-102.3029144,fiftymilemex
29.7985085,-102.2997347,fiftymilemex
29.8007083,-102.2985217,fiftymilemex
29.8062081,-102.2983893,fiftymilemex
29.7561107,-102.2982843,fiftymilemex
29.8219072,-102.2973967,fiftymilemex
29.8284069,-102.2971583,fiftymilemex
29.8353065,-102.2945176,fiftymilemex
29.8312067,-102.2941418,fiftymilemex
29.8582053,-102.2934823,fiftymilemex
29.7565107,-102.2910819,fiftymilemex
29.8524056,-102.2902166,fiftymilemex
29.8480058,-102.2900426,fiftymilemex
29.7239124,-102.2893735,fiftymilemex
29.8650049,-102.2874421,fiftymilemex
29.7271122,-102.2877547,fiftymilemex
29.8624051,-102.2824574,fiftymilemex
29.7520109,-102.2821084,fiftymilemex
29.7425114,-102.2818642,fiftymilemex
29.7467112,-102.2809395,fiftymilemex
29.7335119,-102.2785171,fiftymilemex
29.7375117,-102.2770936,fiftymilemex
29.8617051,-102.2713616,fiftymilemex
29.8751044,-102.2546823,fiftymilemex
29.8850039,-102.2545237,fiftymilemex
29.8878037,-102.2505072,fiftymilemex
29.8722046,-102.2490995,fiftymilemex
29.8892037,-102.2437989,fiftymilemex
29.9195020,-102.2424193,fiftymilemex
29.8994031,-102.2417385,fiftymilemex
29.9436008,-102.2412764,fiftymilemex
29.9487005,-102.2408461,fiftymilemex
29.9544002,-102.2398122,fiftymilemex
29.9450007,-102.2397680,fiftymilemex
29.9278016,-102.2357701,fiftymilemex
29.9130024,-102.2350579,fiftymilemex
29.9073027,-102.2347917,fiftymilemex
29.9676995,-102.2339332,fiftymilemex
29.9653996,-102.2333469,fiftymilemex
29.9725992,-102.2317041,fiftymilemex
29.9087026,-102.2290834,fiftymilemex
29.9611998,-102.2282718,fiftymilemex
29.9140023,-102.2283520,fiftymilemex
29.9869985,-102.2243184,fiftymilemex
29.9073027,-102.2246917,fiftymilemex
29.9818987,-102.2234488,fiftymilemex
29.9126024,-102.2228603,fiftymilemex
29.9931981,-102.2222815,fiftymilemex
29.9104025,-102.2216733,fiftymilemex
30.0293962,-102.2174659,fiftymilemex
30.0329960,-102.2172444,fiftymilemex
30.0142970,-102.2163559,fiftymilemex
30.0260964,-102.2154855,fiftymilemex
30.0045975,-102.2155136,fiftymilemex
29.9943981,-102.2132744,fiftymilemex
30.0108972,-102.2129761,fiftymilemex
29.9970979,-102.2096583,fiftymilemex
30.0362958,-102.2082247,fiftymilemex
30.0397957,-102.2061038,fiftymilemex
30.0499951,-102.2019430,fiftymilemex
30.0430955,-102.2009841,fiftymilemex
30.0530949,-102.2004245,fiftymilemex
30.0463953,-102.2003645,fiftymilemex
30.0527950,-102.1892263,fiftymilemex
30.0710940,-102.1864170,fiftymilemex
30.0652943,-102.1861516,fiftymilemex
30.0575947,-102.1849976,fiftymilemex
30.0569947,-102.1830012,fiftymilemex
30.0828934,-102.1827464,fiftymilemex
30.0771937,-102.1820805,fiftymilemex
30.0839933,-102.1811399,fiftymilemex
30.0587946,-102.1797904,fiftymilemex
30.1050922,-102.1770136,fiftymilemex
30.0824934,-102.1747488,fiftymilemex
30.1081920,-102.1730951,fiftymilemex
30.0898930,-102.1707046,fiftymilemex
30.1088920,-102.1694909,fiftymilemex
30.1026923,-102.1550280,fiftymilemex
30.1399903,-102.1500046,fiftymilemex
30.1130917,-102.1500657,fiftymilemex
30.1449900,-102.1496746,fiftymilemex
30.1082920,-102.1486945,fiftymilemex
30.1356905,-102.1473303,fiftymilemex
30.1292909,-102.1469687,fiftymilemex
30.1520897,-102.1444320,fiftymilemex
30.1509897,-102.1379386,fiftymilemex
30.1536896,-102.1339224,fiftymilemex
30.1607892,-102.1337798,fiftymilemex
30.1587893,-102.1321918,fiftymilemex
30.1687888,-102.1207318,fiftymilemex
30.1768883,-102.1167831,fiftymilemex
30.1816881,-102.1120543,fiftymilemex
30.1958873,-102.1073689,fiftymilemex
30.2074867,-102.1064991,fiftymilemex
30.1822881,-102.1045507,fiftymilemex
30.1870878,-102.1013218,fiftymilemex
30.2319854,-102.0988517,fiftymilemex
30.2177862,-102.0980372,fiftymilemex
30.2157863,-102.0961492,fiftymilemex
30.2329853,-102.0953456,fiftymilemex
30.2381851,-102.0893143,fiftymilemex
30.2549842,-102.0816130,fiftymilemex
30.2553842,-102.0751106,fiftymilemex
30.2493845,-102.0746468,fiftymilemex
30.2455847,-102.0666697,fiftymilemex
30.2436848,-102.0476812,fiftymilemex
30.2443847,-102.0379769,fiftymilemex
30.2466846,-102.0301631,fiftymilemex
30.2585840,-102.0197913,fiftymilemex
30.2580840,-102.0149943,fiftymilemex
30.2616838,-102.0054726,fiftymilemex
30.2593839,-101.9963865,fiftymilemex
30.2651836,-101.9869515,fiftymilemex
30.2756831,-101.9818881,fiftymilemex
30.2649836,-101.9816527,fiftymilemex
30.2695834,-101.9798250,fiftymilemex
30.2669835,-101.9797406,fiftymilemex
30.2794829,-101.9794652,fiftymilemex
30.2818827,-101.9754507,fiftymilemex
30.2774830,-101.9703773,fiftymilemex
30.2594839,-101.9628859,fiftymilemex
30.2652836,-101.9625509,fiftymilemex
30.2555841,-101.9585094,fiftymilemex
30.2549842,-101.9556130,fiftymilemex
30.2584840,-101.9479919,fiftymilemex
30.2643837,-101.9426563,fiftymilemex
30.2921822,-101.9259885,fiftymilemex
30.2890824,-101.9253072,fiftymilemex
30.2941821,-101.9247764,fiftymilemex
30.2757831,-101.9207875,fiftymilemex
30.2841826,-101.9177368,fiftymilemex
30.2914822,-101.9064927,fiftymilemex
30.2972819,-101.8945577,fiftymilemex
30.2883824,-101.8898114,fiftymilemex
30.2936821,-101.8896794,fiftymilemex
30.2865825,-101.8882223,fiftymilemex
30.2867825,-101.8797211,fiftymilemex
30.2923822,-101.8759873,fiftymilemex
30.2938821,-101.8726782,fiftymilemex
30.2852826,-101.8657302,fiftymilemex
30.2881824,-101.8552126,fiftymilemex
30.2837826,-101.8462392,fiftymilemex
30.2871825,-101.8424187,fiftymilemex
30.2796829,-101.8296640,fiftymilemex
30.2795829,-101.8223646,fiftymilemex
30.2745831,-101.8145948,fiftymilemex
30.2799828,-101.8062622,fiftymilemex
30.2796829,-101.8029640,fiftymilemex
30.2931821,-101.7972824,fiftymilemex
30.2714833,-101.7954135,fiftymilemex
30.2814828,-101.7925531,fiftymilemex
30.2983819,-101.7861510,fiftymilemex
30.3108812,-101.7848754,fiftymilemex
30.3004817,-101.7845383,fiftymilemex
30.3555788,-101.7712048,fiftymilemex
30.3424795,-101.7698842,fiftymilemex
30.3583786,-101.7694878,fiftymilemex
30.3632784,-101.7591581,fiftymilemex
30.3731778,-101.7566981,fiftymilemex
30.3757777,-101.7500823,fiftymilemex
30.3797775,-101.7483580,fiftymilemex
30.3785776,-101.7406653,fiftymilemex
30.3732778,-101.7389975,fiftymilemex
30.3838773,-101.7313332,fiftymilemex
30.3743778,-101.7305908,fiftymilemex
30.3782776,-101.7295671,fiftymilemex
30.3890770,-101.7282016,fiftymilemex
30.3903769,-101.7230937,fiftymilemex
30.3873771,-101.7184119,fiftymilemex
30.3880771,-101.7076077,fiftymilemex
30.3838773,-101.7023332,fiftymilemex
30.3816774,-101.6939465,fiftymilemex
30.3732778,-101.6880975,fiftymilemex
30.3735778,-101.6826957,fiftymilemex
30.3782776,-101.6759671,fiftymilemex
30.3780776,-101.6719684,fiftymilemex
30.3656783,-101.6709436,fiftymilemex
30.3735778,-101.6688957,fiftymilemex
30.3634784,-101.6672569,fiftymilemex
30.3638783,-101.6596545,fiftymilemex
30.3737778,-101.6568944,fiftymilemex
30.3745778,-101.6532896,fiftymilemex
30.3616785,-101.6524678,fiftymilemex
30.3591786,-101.6515830,fiftymilemex
30.3696780,-101.6502193,fiftymilemex
30.3586786,-101.6387860,fiftymilemex
30.3508790,-101.6302333,fiftymilemex
30.3512790,-101.6268309,fiftymilemex
30.3543789,-101.6220121,fiftymilemex
30.3548788,-101.6168091,fiftymilemex
30.3535789,-101.6134169,fiftymilemex
30.3473792,-101.6070545,fiftymilemex
30.3466793,-101.6033587,fiftymilemex
30.3493791,-101.6003424,fiftymilemex
30.3576787,-101.5978921,fiftymilemex
30.3591786,-101.5939830,fiftymilemex
30.3564787,-101.5890994,fiftymilemex
30.3416795,-101.5882890,fiftymilemex
30.3368798,-101.5872181,fiftymilemex
30.3504791,-101.5855357,fiftymilemex
30.3472792,-101.5854551,fiftymilemex
30.3357799,-101.5735248,fiftymilemex
30.3292802,-101.5682641,fiftymilemex
30.3245805,-101.5669926,fiftymilemex
30.3216806,-101.5610101,fiftymilemex
30.3222806,-101.5583065,fiftymilemex
30.3136810,-101.5507585,fiftymilemex
30.3122811,-101.5434670,fiftymilemex
30.3083813,-101.5363906,fiftymilemex
30.3124811,-101.5275658,fiftymilemex
30.3116811,-101.5260706,fiftymilemex
30.3022816,-101.5233274,fiftymilemex
30.3035816,-101.5214196,fiftymilemex
30.3018817,-101.5160299,fiftymilemex
30.3037816,-101.5077184,fiftymilemex
30.3014817,-101.5014323,fiftymilemex
30.3052815,-101.4914093,fiftymilemex
30.3021817,-101.4853280,fiftymilemex
30.2973819,-101.4819571,fiftymilemex
30.2969819,-101.4800595,fiftymilemex
30.2971819,-101.4624583,fiftymilemex
30.2951820,-101.4592704,fiftymilemex
30.2958820,-101.4564661,fiftymilemex
30.2992818,-101.4548456,fiftymilemex
30.3096812,-101.4480827,fiftymilemex
30.3002818,-101.4478395,fiftymilemex
30.3128811,-101.4464633,fiftymilemex
30.3022816,-101.4454274,fiftymilemex
30.3143810,-101.4428543,fiftymilemex
30.3123811,-101.4368664,fiftymilemex
30.3131811,-101.4300615,fiftymilemex
30.3077814,-101.4227942,fiftymilemex
30.3162809,-101.4039428,fiftymilemex
30.3079813,-101.3984930,fiftymilemex
30.3074814,-101.3939960,fiftymilemex
30.3096812,-101.3913827,fiftymilemex
30.3202807,-101.3903186,fiftymilemex
30.3253804,-101.3888877,fiftymilemex
30.3166809,-101.3888404,fiftymilemex
30.3260804,-101.3826835,fiftymilemex
30.3230805,-101.3742016,fiftymilemex
30.3104812,-101.3706779,fiftymilemex
30.3061814,-101.3651039,fiftymilemex
30.3060814,-101.3617045,fiftymilemex
30.3118811,-101.3529694,fiftymilemex
30.3098812,-101.3431815,fiftymilemex
30.2958820,-101.3410661,fiftymilemex
30.3042815,-101.3403154,fiftymilemex
30.2930821,-101.3369830,fiftymilemex
30.2961820,-101.3297643,fiftymilemex
30.3080813,-101.3199924,fiftymilemex
30.3077814,-101.2979942,fiftymilemex
30.3038816,-101.2914178,fiftymilemex
30.3057815,-101.2879063,fiftymilemex
30.3043815,-101.2821147,fiftymilemex
30.3083813,-101.2739906,fiftymilemex
30.3173808,-101.2634361,fiftymilemex
30.3180808,-101.2600319,fiftymilemex
30.3170809,-101.2563379,fiftymilemex
30.3127811,-101.2541640,fiftymilemex
30.3040815,-101.2455166,fiftymilemex
30.3174808,-101.2328355,fiftymilemex
30.3128811,-101.2321633,fiftymilemex
30.2976819,-101.2309552,fiftymilemex
30.3208806,-101.2296150,fiftymilemex
30.2996818,-101.2268432,fiftymilemex
30.3028816,-101.2260238,fiftymilemex
30.3218806,-101.2245089,fiftymilemex
30.3038816,-101.2213178,fiftymilemex
30.2949820,-101.2190716,fiftymilemex
30.3098812,-101.2136815,fiftymilemex
30.2903823,-101.2117994,fiftymilemex
30.3144810,-101.2113537,fiftymilemex
30.2895823,-101.1960042,fiftymilemex
30.2931821,-101.1932824,fiftymilemex
30.2983819,-101.1930510,fiftymilemex
30.2994818,-101.1826444,fiftymilemex
30.2878824,-101.1622145,fiftymilemex
30.2885824,-101.1487102,fiftymilemex
30.2834827,-101.1463410,fiftymilemex
30.2818827,-101.1420507,fiftymilemex
30.2817827,-101.1376513,fiftymilemex
30.2861825,-101.1324247,fiftymilemex
30.2861825,-101.1275247,fiftymilemex
30.2743831,-101.1204960,fiftymilemex
30.2721833,-101.1176093,fiftymilemex
30.2760830,-101.1051857,fiftymilemex
30.2813828,-101.0973537,fiftymilemex
30.2790829,-101.0938676,fiftymilemex
30.2714833,-101.0893135,fiftymilemex
30.2709833,-101.0835165,fiftymilemex
30.2781829,-101.0797730,fiftymilemex
30.2815828,-101.0697525,fiftymilemex
30.2771830,-101.0662791,fiftymilemex
30.2757831,-101.0621875,fiftymilemex
30.2689834,-101.0597286,fiftymilemex
30.2644837,-101.0514557,fiftymilemex
30.2683835,-101.0433322,fiftymilemex
30.2709833,-101.0408165,fiftymilemex
30.2784829,-101.0380712,fiftymilemex
30.2807828,-101.0336573,fiftymilemex
30.2800828,-101.0244616,fiftymilemex
30.2838826,-101.0114386,fiftymilemex
30.2796829,-100.9823640,fiftymilemex
30.2985818,-100.9808498,fiftymilemex
30.2849826,-100.9798320,fiftymilemex
30.3063814,-100.9773027,fiftymilemex
30.3104812,-100.9717779,fiftymilemex
30.3116811,-100.9649706,fiftymilemex
30.3144810,-100.9598537,fiftymilemex
30.3200807,-100.9550198,fiftymilemex
30.3218806,-100.9513089,fiftymilemex
30.3181808,-100.9475313,fiftymilemex
30.2749831,-100.9472924,fiftymilemex
30.2709833,-100.9470165,fiftymilemex
30.2967819,-100.9463607,fiftymilemex
30.2684835,-100.9442316,fiftymilemex
30.3085813,-100.9425894,fiftymilemex
30.2688834,-100.9381292,fiftymilemex
30.2746831,-100.9267942,fiftymilemex
30.2745831,-100.9096948,fiftymilemex
30.2847826,-100.8938332,fiftymilemex
30.2938821,-100.8868782,fiftymilemex
30.2996818,-100.8710432,fiftymilemex
30.2991818,-100.8645462,fiftymilemex
30.2810828,-100.8629555,fiftymilemex
30.2950820,-100.8607710,fiftymilemex
30.2733832,-100.8600020,fiftymilemex
30.2636837,-100.8585606,fiftymilemex
30.2601839,-100.8536817,fiftymilemex
30.2614838,-100.8444738,fiftymilemex
30.2572841,-100.8235992,fiftymilemex
30.2629837,-100.8224648,fiftymilemex
30.2519843,-100.8181311,fiftymilemex
30.2813828,-100.8163537,fiftymilemex
30.2689834,-100.8096286,fiftymilemex
30.2810828,-100.8087555,fiftymilemex
30.2488845,-100.8088498,fiftymilemex
30.2723832,-100.8066081,fiftymilemex
30.2286856,-100.8067715,fiftymilemex
30.2763830,-100.8057839,fiftymilemex
30.2241858,-100.8054986,fiftymilemex
30.2455847,-100.8048697,fiftymilemex
30.2384851,-100.8040125,fiftymilemex
30.1878878,-100.7815170,fiftymilemex
30.2100866,-100.7808835,fiftymilemex
30.2031869,-100.7798250,fiftymilemex
30.1767884,-100.7734837,fiftymilemex
30.1645890,-100.7713570,fiftymilemex
30.1590893,-100.7688900,fiftymilemex
30.1582893,-100.7664948,fiftymilemex
30.1597893,-100.7636858,fiftymilemex
30.1723886,-100.7558101,fiftymilemex
30.1699887,-100.7450245,fiftymilemex
30.1707887,-100.7299197,fiftymilemex
30.1695887,-100.7243270,fiftymilemex
30.1141917,-100.7217592,fiftymilemex
30.0976926,-100.7194579,fiftymilemex
30.1273910,-100.7187801,fiftymilemex
30.1645890,-100.7138570,fiftymilemex
30.0876931,-100.7136177,fiftymilemex
30.1588893,-100.7097912,fiftymilemex
30.1456900,-100.7095704,fiftymilemex
30.1522897,-100.7086308,fiftymilemex
30.0825934,-100.7055482,fiftymilemex
30.0824934,-100.7001488,fiftymilemex
30.1257911,-100.6881897,fiftymilemex
30.0980925,-100.6874555,fiftymilemex
30.1114918,-100.6853753,fiftymilemex
30.1321907,-100.6847513,fiftymilemex
30.1400903,-100.6768040,fiftymilemex
30.1408903,-100.6722992,fiftymilemex
30.0370958,-100.6700199,fiftymilemex
30.0485952,-100.6697513,fiftymilemex
30.0327960,-100.6675456,fiftymilemex
30.0616945,-100.6630731,fiftymilemex
